DATE,QTY_B1_1,QTY_B1_2,QTY_B1_3,QTY_B1_4,QTY_B1_5,QTY_B1_6,QTY_B1_7,QTY_B1_8,QTY_B1_9,QTY_B1_10,QTY_B1_11,QTY_B1_12,QTY_B1_13,QTY_B1_14,QTY_B1_15,QTY_B1_16,QTY_B1_17,QTY_B1_18,QTY_B1_19,QTY_B1_20,QTY_B1_21,QTY_B1_22,QTY_B1_23,QTY_B1_24,QTY_B1_25,QTY_B1_26,QTY_B1_27,QTY_B1_28,QTY_B1_29,QTY_B1_30,QTY_B1_31,QTY_B1_32,QTY_B1_33,QTY_B1_34,QTY_B1_35,QTY_B1_36,QTY_B1_37,QTY_B1_38,QTY_B1_39,QTY_B1_40,QTY_B1_41,QTY_B1_42,QTY_B2_1,QTY_B2_2,QTY_B2_3,QTY_B2_4,QTY_B2_5,QTY_B2_6,QTY_B2_7,QTY_B2_8,QTY_B2_9,QTY_B2_10,QTY_B2_11,QTY_B2_12,QTY_B2_13,QTY_B2_14,QTY_B2_15,QTY_B2_16,QTY_B2_17,QTY_B2_18,QTY_B2_19,QTY_B2_20,QTY_B2_21,QTY_B2_22,QTY_B2_23,QTY_B2_24,QTY_B2_25,QTY_B2_26,QTY_B2_27,QTY_B2_28,QTY_B2_29,QTY_B2_30,QTY_B2_31,QTY_B2_32,QTY_B2_33,QTY_B2_34,QTY_B2_35,QTY_B2_36,QTY_B2_37,QTY_B2_38,QTY_B2_39,QTY_B2_40,QTY_B2_41,QTY_B2_42,QTY_B2_43,QTY_B2_44,QTY_B2_45,QTY_B3_1,QTY_B3_2,QTY_B3_3,QTY_B3_4,QTY_B3_5,QTY_B3_6,QTY_B3_7,QTY_B3_8,QTY_B3_9,QTY_B3_10,QTY_B3_11,QTY_B3_12,QTY_B3_13,QTY_B3_14,QTY_B3_15,QTY_B3_16,QTY_B3_17,QTY_B3_18,QTY_B3_19,QTY_B3_20,QTY_B3_21,QTY_B4_1,QTY_B4_2,QTY_B4_3,QTY_B4_4,QTY_B4_5,QTY_B4_6,QTY_B4_7,QTY_B4_8,QTY_B4_9,QTY_B4_10,PROMO_B1_1,PROMO_B1_2,PROMO_B1_3,PROMO_B1_4,PROMO_B1_5,PROMO_B1_6,PROMO_B1_7,PROMO_B1_8,PROMO_B1_9,PROMO_B1_10,PROMO_B1_11,PROMO_B1_12,PROMO_B1_13,PROMO_B1_14,PROMO_B1_15,PROMO_B1_16,PROMO_B1_17,PROMO_B1_18,PROMO_B1_19,PROMO_B1_20,PROMO_B1_21,PROMO_B1_22,PROMO_B1_23,PROMO_B1_24,PROMO_B1_25,PROMO_B1_26,PROMO_B1_27,PROMO_B1_28,PROMO_B1_29,PROMO_B1_30,PROMO_B1_31,PROMO_B1_32,PROMO_B1_33,PROMO_B1_34,PROMO_B1_35,PROMO_B1_36,PROMO_B1_37,PROMO_B1_38,PROMO_B1_39,PROMO_B1_40,PROMO_B1_41,PROMO_B1_42,PROMO_B2_1,PROMO_B2_2,PROMO_B2_3,PROMO_B2_4,PROMO_B2_5,PROMO_B2_6,PROMO_B2_7,PROMO_B2_8,PROMO_B2_9,PROMO_B2_10,PROMO_B2_11,PROMO_B2_12,PROMO_B2_13,PROMO_B2_14,PROMO_B2_15,PROMO_B2_16,PROMO_B2_17,PROMO_B2_18,PROMO_B2_19,PROMO_B2_20,PROMO_B2_21,PROMO_B2_22,PROMO_B2_23,PROMO_B2_24,PROMO_B2_25,PROMO_B2_26,PROMO_B2_27,PROMO_B2_28,PROMO_B2_29,PROMO_B2_30,PROMO_B2_31,PROMO_B2_32,PROMO_B2_33,PROMO_B2_34,PROMO_B2_35,PROMO_B2_36,PROMO_B2_37,PROMO_B2_38,PROMO_B2_39,PROMO_B2_40,PROMO_B2_41,PROMO_B2_42,PROMO_B2_43,PROMO_B2_44,PROMO_B2_45,PROMO_B3_1,PROMO_B3_2,PROMO_B3_3,PROMO_B3_4,PROMO_B3_5,PROMO_B3_6,PROMO_B3_7,PROMO_B3_8,PROMO_B3_9,PROMO_B3_10,PROMO_B3_11,PROMO_B3_12,PROMO_B3_13,PROMO_B3_14,PROMO_B3_15,PROMO_B3_16,PROMO_B3_17,PROMO_B3_18,PROMO_B3_19,PROMO_B3_20,PROMO_B3_21,PROMO_B4_1,PROMO_B4_2,PROMO_B4_3,PROMO_B4_4,PROMO_B4_5,PROMO_B4_6,PROMO_B4_7,PROMO_B4_8,PROMO_B4_9,PROMO_B4_10,total_sales,total_sales_brand_1,total_sales_brand_2,total_sales_brand_3,total_sales_brand_4,promotion_times_brand_1,promotion_times_brand_2,promotion_times_brand_3,promotion_times_brand_4
2018/6/12,0,0,0,4,0,0,0,0,0,5,6,27,6,3,3,1,0,2,2,13,0,2,2,0,6,0,3,0,2,0,7,9,1,2,6,2,10,0,11,2,6,0,0,5,6,30,6,2,15,0,2,0,1,0,5,3,18,0,1,0,0,1,1,0,1,3,5,5,9,26,6,8,3,4,2,2,10,8,14,6,3,1,2,0,0,10,1,0,3,1,0,2,0,3,1,0,7,0,2,0,2,8,1,1,1,1,3,0,6,1,1,0,2,0,3,4,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,143,225,36,26,4,31,0,0
2018/6/13,5,4,0,5,2,2,4,3,0,1,6,11,0,1,1,3,1,3,2,4,2,2,3,0,5,0,1,3,1,3,4,9,0,1,4,0,2,0,3,0,8,0,5,1,1,17,6,1,7,1,1,0,0,0,1,2,12,0,4,16,0,0,1,3,0,3,8,3,4,14,10,4,2,1,0,6,0,1,18,7,1,1,4,2,4,3,1,0,1,0,0,3,0,1,0,0,0,2,1,0,0,0,6,0,0,0,0,1,4,0,5,0,3,2,0,2,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,109,176,15,25,4,33,0,0
2018/6/14,4,1,4,0,3,1,1,2,4,1,3,8,4,0,1,0,3,5,3,7,2,3,2,1,1,0,1,3,3,1,3,3,3,2,2,2,5,1,3,3,4,8,0,2,2,9,1,4,4,1,1,2,1,1,3,2,3,1,1,4,0,0,4,1,9,1,1,4,5,11,5,4,3,3,3,1,10,5,3,4,8,1,2,1,8,7,0,1,0,6,6,0,0,0,0,0,3,1,1,5,0,1,2,2,3,0,1,1,4,1,0,0,8,2,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,111,146,33,22,2,38,1,0
2018/6/15,12,1,2,1,1,0,1,3,1,4,2,7,3,0,1,2,4,7,9,5,4,2,4,0,3,0,4,2,3,4,3,12,3,0,2,1,12,1,3,2,3,4,3,0,3,9,1,1,14,2,2,2,0,0,2,2,12,1,0,3,0,0,4,1,6,1,4,4,2,14,5,3,0,1,2,1,8,4,2,4,3,2,2,2,1,1,0,0,0,4,2,1,0,0,0,1,1,3,1,1,1,0,0,2,1,5,1,0,8,0,2,0,2,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,312,138,134,24,16,2,36,2,0
2018/6/16,1,0,1,4,30,2,5,2,0,22,1,2,3,1,34,1,2,75,3,5,2,3,2,2,7,0,1,2,1,2,3,12,1,1,3,2,6,2,4,3,5,5,0,1,2,15,2,1,8,1,6,2,0,2,5,5,7,2,2,2,1,0,5,1,4,0,2,7,3,16,3,2,3,1,13,1,6,2,8,6,4,2,3,1,1,6,3,2,1,1,2,1,0,0,1,1,2,1,1,1,2,1,3,2,0,0,0,1,4,2,5,0,0,2,0,3,5,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,263,167,23,24,6,37,2,0
2018/6/17,80,2,3,2,32,1,3,0,0,0,2,17,10,0,31,0,3,60,3,8,2,0,2,0,6,0,3,2,1,3,3,9,1,1,0,1,6,0,5,10,0,0,1,0,3,22,2,2,8,0,6,5,0,1,2,0,7,0,2,11,0,0,7,0,2,0,2,4,0,0,5,3,0,0,0,3,15,10,12,10,3,0,5,4,2,2,0,0,1,2,2,1,0,0,1,1,0,0,1,0,2,0,1,0,1,3,2,3,0,1,5,0,4,0,5,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,513,312,161,21,19,5,27,2,0
2018/6/18,35,0,0,1,25,0,1,0,0,13,3,12,5,3,44,2,3,39,0,18,1,1,4,0,1,0,0,0,1,2,0,4,2,0,5,5,6,2,0,12,6,1,0,3,1,14,6,2,13,1,2,0,1,2,2,1,13,3,0,0,0,2,2,3,0,1,6,5,2,14,4,2,0,0,4,1,10,7,18,5,0,2,0,0,1,4,0,1,4,4,2,1,0,0,0,0,0,0,1,1,0,3,0,1,1,2,0,3,1,0,3,0,3,0,1,6,1,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,257,157,24,23,6,29,3,0
2018/6/19,52,3,0,2,24,1,1,1,0,2,0,17,3,0,20,1,0,23,3,6,2,2,5,1,3,0,1,2,0,7,0,4,2,1,4,1,8,2,1,23,2,1,0,1,2,18,3,4,6,2,7,0,0,1,0,3,12,0,0,17,0,0,0,1,2,0,5,7,8,16,12,7,1,0,1,1,4,1,10,6,0,0,4,2,0,7,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,0,3,6,0,4,0,3,0,0,2,5,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,231,171,12,27,6,28,0,0
2018/6/20,50,2,0,1,19,4,0,2,0,5,7,8,9,1,17,2,1,13,5,1,0,3,0,4,2,0,3,0,1,3,4,5,1,3,5,0,4,4,7,26,2,2,0,1,3,6,1,0,2,1,4,0,1,2,1,3,8,0,0,17,0,1,1,0,4,0,3,1,6,10,1,3,1,0,3,4,0,5,8,2,2,2,2,0,1,2,1,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,0,5,0,0,0,3,0,0,1,3,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,226,113,15,15,6,29,2,0
2018/6/21,35,2,0,1,15,1,4,2,0,0,2,10,1,3,15,0,7,5,3,4,0,0,6,2,3,0,0,0,2,1,3,6,2,0,4,0,2,7,4,20,2,5,0,2,3,14,2,1,6,2,1,3,0,3,0,2,3,0,2,5,0,0,1,3,1,1,0,2,2,7,6,2,2,0,1,2,3,6,13,5,7,2,1,1,3,7,0,0,2,5,0,2,0,0,1,0,0,0,3,0,0,1,0,3,0,0,0,0,3,0,1,0,2,0,2,8,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,179,127,17,18,5,34,1,0
2018/6/22,40,0,1,2,12,4,2,0,0,0,3,11,2,1,15,2,5,16,4,9,0,1,2,1,2,0,1,0,0,6,2,13,2,0,3,1,3,1,1,19,3,2,0,1,1,5,4,0,6,0,3,0,0,1,0,1,7,1,1,5,0,1,1,1,2,0,2,2,1,12,8,3,1,2,2,5,2,4,1,1,2,2,1,2,1,8,1,1,1,6,2,1,0,0,0,0,0,0,2,1,0,1,0,1,0,0,2,0,1,1,3,0,3,0,5,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,332,192,104,18,18,5,33,4,0
2018/6/23,3,1,4,0,27,1,1,0,0,0,1,10,1,2,16,4,2,31,6,4,1,1,3,2,8,1,3,1,1,2,2,15,2,1,2,1,4,6,3,29,4,2,0,2,2,22,4,3,12,0,7,0,0,2,3,1,5,1,1,0,0,1,4,3,6,1,2,4,4,6,6,2,5,2,3,4,3,2,6,4,1,1,3,1,1,3,1,0,1,1,4,0,1,1,1,0,0,0,3,1,1,0,0,1,1,2,0,1,1,0,1,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,208,144,19,6,6,35,2,0
2018/6/24,2,0,0,1,18,0,19,1,0,0,0,21,1,0,37,2,1,27,5,10,0,0,2,5,7,2,0,1,0,3,0,5,1,1,12,2,5,0,6,27,3,2,0,0,0,13,0,3,10,1,4,3,0,0,4,4,9,0,0,2,0,0,4,0,3,0,3,7,2,8,2,6,3,0,2,0,6,4,10,0,0,3,2,0,4,4,0,0,1,0,0,0,1,0,1,1,2,0,1,0,0,2,4,1,0,0,1,1,0,0,0,0,0,2,1,0,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,379,229,126,16,8,10,27,2,0
2018/6/25,16,4,4,3,18,0,10,0,1,0,1,33,5,0,59,7,0,46,1,8,1,0,2,0,10,1,0,1,0,3,2,7,7,2,9,0,4,6,3,0,3,4,0,1,2,15,3,4,10,1,5,0,0,1,3,3,10,0,4,4,0,0,1,1,1,1,3,11,4,16,3,1,1,1,3,7,7,4,7,7,7,2,6,2,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,0,0,2,0,0,0,13,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,281,165,13,17,9,36,0,0
2018/6/26,19,1,1,1,10,1,8,1,1,0,5,21,3,0,8,1,1,4,8,5,1,5,6,1,1,3,1,0,0,7,4,12,0,1,13,2,11,2,4,27,7,4,0,2,2,15,5,2,6,2,12,0,2,0,5,0,25,0,2,9,0,0,0,0,3,0,5,6,4,0,5,6,8,2,4,3,7,2,5,2,1,1,2,2,3,4,1,0,2,0,0,1,0,1,0,1,0,0,3,0,0,0,4,0,0,0,0,3,0,0,1,1,1,0,0,0,3,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,211,165,15,13,7,33,1,0
2018/6/27,9,4,0,1,8,2,3,0,0,7,6,5,5,0,4,2,0,2,2,10,0,2,3,1,6,0,0,1,4,1,0,3,2,2,0,2,9,4,3,50,4,3,0,2,0,5,5,0,5,3,4,3,1,4,7,1,3,3,2,6,0,0,7,4,1,1,2,2,1,15,3,4,2,0,1,0,3,4,6,5,6,1,3,2,0,2,0,0,2,4,0,3,0,0,1,1,0,1,3,0,1,0,3,0,1,0,1,4,0,2,6,0,2,0,12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,346,170,129,25,22,6,34,2,0
2018/6/28,7,0,3,2,10,4,1,1,0,6,1,12,1,1,5,0,2,2,5,6,2,0,2,3,12,1,0,1,2,0,10,4,1,1,0,1,3,0,3,0,5,4,0,2,2,5,1,1,1,3,6,1,0,0,4,6,3,0,0,4,0,0,1,3,4,0,5,2,4,16,5,5,0,2,10,1,5,5,8,2,6,2,1,4,3,3,0,0,6,4,1,0,0,0,1,2,0,0,0,0,0,1,2,2,0,1,2,2,7,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,299,124,136,24,15,5,35,1,0
2018/6/29,11,2,1,1,0,1,5,0,1,2,2,11,8,5,1,2,2,4,2,3,1,0,3,1,7,0,2,0,2,2,3,7,7,6,4,2,12,4,5,3,8,1,0,0,1,24,5,2,6,0,7,1,1,0,0,3,11,1,3,9,0,0,3,0,0,1,1,2,7,8,12,4,1,1,3,2,10,1,4,6,5,0,1,1,1,9,0,0,2,2,0,0,0,0,2,0,1,0,0,0,0,0,5,0,1,0,0,1,5,0,1,1,2,0,2,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,144,157,14,17,5,33,0,0
2018/6/30,4,1,3,2,0,6,3,1,1,2,3,7,8,1,2,0,2,7,0,3,2,1,1,1,7,0,2,2,1,3,2,12,0,0,0,2,3,1,4,2,7,1,0,1,3,17,8,0,7,2,5,2,0,2,1,2,7,1,0,5,0,0,3,0,1,3,2,5,3,11,6,3,3,1,0,1,7,4,17,1,1,2,4,0,5,7,0,0,0,0,0,11,0,2,1,2,2,0,3,2,1,2,7,1,0,1,1,1,1,0,2,0,2,2,1,5,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,110,153,37,17,3,35,2,0
2018/7/1,3,1,1,0,0,2,2,0,6,1,1,20,7,3,2,2,5,8,3,4,2,0,2,0,3,0,0,0,0,1,1,7,3,0,8,6,6,2,4,2,5,2,0,0,1,13,0,3,7,0,11,0,1,3,0,2,9,0,1,5,0,0,0,2,0,0,1,6,4,12,6,3,1,0,0,5,7,6,9,2,3,3,0,3,0,11,0,0,1,1,0,3,0,0,0,4,3,0,1,0,0,1,1,8,2,1,0,1,3,0,1,0,1,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,125,140,27,9,4,27,0,0
2018/7/2,1,1,0,0,1,2,0,0,4,3,4,6,8,1,3,0,3,8,2,4,1,0,10,1,2,0,2,1,0,7,3,8,5,1,2,0,13,4,5,4,7,1,0,0,2,19,3,4,5,0,0,5,1,0,5,6,7,2,0,8,0,0,1,3,4,2,1,6,4,15,2,3,4,0,3,3,6,1,11,7,5,3,2,0,3,7,0,0,0,2,3,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,5,7,0,1,2,0,0,0,3,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,128,163,14,19,3,33,0,0
2018/7/3,11,1,0,2,0,0,0,1,2,0,2,16,4,0,2,0,2,2,2,10,2,0,5,3,5,3,3,0,0,0,0,2,1,1,1,2,7,4,9,2,6,7,0,0,2,23,0,0,2,1,4,3,2,1,3,1,18,0,1,6,0,0,3,1,0,0,1,3,6,17,9,10,1,0,1,0,7,4,18,9,0,2,2,1,0,4,0,0,0,0,0,2,2,0,1,2,6,0,3,1,2,0,0,5,1,0,0,1,0,0,3,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,120,166,26,9,1,29,1,0
2018/7/4,3,1,1,0,2,3,0,1,2,2,1,11,6,0,2,1,0,1,1,5,2,4,2,0,3,1,0,0,3,6,5,5,2,0,2,2,3,2,1,0,0,2,0,3,1,7,4,3,13,0,0,2,0,2,9,3,12,1,1,5,0,1,4,0,5,3,1,1,2,11,9,0,2,1,0,0,5,3,7,1,4,2,1,0,4,4,1,0,1,1,0,0,0,0,0,3,0,0,2,0,0,0,1,6,0,0,0,2,4,0,3,5,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,88,138,16,18,1,34,0,0
